t,cmd_thr,cmd_r,cmd_p,cmd_y,px,py,pz,vx,vy,vz,qw,qx,qy,qz,wr,wp,wy
4.2541,0.7,0.0,0.0,0.0,-15.019570350646973,0.006064453162252903,-24.394731521606445,5.444485664367676,-0.010779891163110733,-21.39952850341797,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-5.789257961907879e-10,8.276613527868903e-08,3.2916308567720876e-12
4.2644,0.7,0.0,0.0,0.0,-15.019570350646973,0.006064453162252903,-24.394731521606445,5.444485664367676,-0.010779891163110733,-21.39952850341797,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-5.789257961907879e-10,8.276613527868903e-08,3.2916308567720876e-12
4.2747,0.7,0.0,0.0,0.0,-15.019570350646973,0.006064453162252903,-24.394731521606445,5.444485664367676,-0.010779891163110733,-21.39952850341797,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-5.789257961907879e-10,8.276613527868903e-08,3.2916308567720876e-12
4.2848,0.7,0.0,0.0,0.0,-15.019570350646973,0.006064453162252903,-24.394731521606445,5.444485664367676,-0.010779891163110733,-21.39952850341797,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-5.789257961907879e-10,8.276613527868903e-08,3.2916308567720876e-12
4.295,0.7,0.0,0.0,0.0,-15.113007545471191,0.006103515625,-24.54355812072754,5.498420715332031,-0.010964665561914444,-21.81981658935547,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-2.6214408421765256e-10,3.7477430936405653e-08,2.3741772436913777e-12
4.3055,0.7,0.0,0.0,0.0,-15.525312423706055,0.006298827938735485,-25.202211380004883,5.525335311889648,-0.011054604314267635,-22.0220890045166,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-1.7634686766410113e-10,2.5211438270389408e-08,2.014017425056025e-12
4.3161,0.7,0.0,0.0,0.0,-15.525312423706055,0.006298827938735485,-25.202211380004883,5.525335311889648,-0.011054604314267635,-22.0220890045166,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-1.7634686766410113e-10,2.5211438270389408e-08,2.014017425056025e-12
4.3262,0.7,0.0,0.0,0.0,-15.80980396270752,0.006425781175494194,-25.658344268798828,5.543819427490234,-0.011115536093711853,-22.158239364624023,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-1.3390016873060517e-10,1.9143037377489236e-08,1.7969514765070471e-12
4.3365,0.7,0.0,0.0,0.0,-15.80980396270752,0.006425781175494194,-25.658344268798828,5.543819427490234,-0.011115536093711853,-22.158239364624023,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-1.3390016873060517e-10,1.9143037377489236e-08,1.7969514765070471e-12
4.3466,0.7,0.0,0.0,0.0,-15.80980396270752,0.006425781175494194,-25.658344268798828,5.543819427490234,-0.011115536093711853,-22.158239364624023,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-1.3390016873060517e-10,1.9143037377489236e-08,1.7969514765070471e-12
4.3569,0.7,0.0,0.0,0.0,-15.908164024353027,0.006474609021097422,-25.816381454467773,5.596214294433594,-0.011284548789262772,-22.531972885131836,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-6.023104237584676e-11,8.61093152337844e-09,1.2935728876950492e-12
4.3674,0.7,0.0,0.0,0.0,-15.908164024353027,0.006474609021097422,-25.816381454467773,5.596214294433594,-0.011284548789262772,-22.531972885131836,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-6.023104237584676e-11,8.61093152337844e-09,1.2935728876950492e-12
4.3777,0.7,0.0,0.0,0.0,-16.332538604736328,0.006669921800494194,-26.499643325805664,5.618073463439941,-0.011353450827300549,-22.682571411132812,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-4.2878624262332465e-11,6.130143503924046e-09,1.1253584869530542e-12
4.3882,0.7,0.0,0.0,0.0,-16.62187385559082,0.006806640420109034,-26.966781616210938,5.645777702331543,-0.011439381167292595,-22.868824005126953,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-2.785733102528276e-11,3.9826253406261e-09,9.421873004011871e-13
4.3985,0.7,0.0,0.0,0.0,-16.62187385559082,0.006806640420109034,-26.966781616210938,5.645777702331543,-0.011439381167292595,-22.868824005126953,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-2.785733102528276e-11,3.9826253406261e-09,9.421873004011871e-13
4.4091,0.7,0.0,0.0,0.0,-16.62187385559082,0.006806640420109034,-26.966781616210938,5.645777702331543,-0.011439381167292595,-22.868824005126953,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-2.785733102528276e-11,3.9826253406261e-09,9.421873004011871e-13
4.4192,0.7,0.0,0.0,0.0,-16.62187385559082,0.006806640420109034,-26.966781616210938,5.645777702331543,-0.011439381167292595,-22.868824005126953,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-2.785733102528276e-11,3.9826253406261e-09,9.421873004011871e-13
4.4292,0.7,0.0,0.0,0.0,-16.727577209472656,0.006845702882856131,-27.137601852416992,5.6918439865112305,-0.011578937992453575,-23.167497634887695,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-1.3472714263662589e-11,1.9261272576898136e-09,6.983224762335816e-13
4.4393,0.7,0.0,0.0,0.0,-17.17398452758789,0.007041015662252903,-27.860511779785156,5.712628364562988,-0.011640585958957672,-23.29787826538086,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-9.636891111497459e-12,1.377738700902853e-09,6.086624260159823e-13
4.4494,0.7,0.0,0.0,0.0,-17.17398452758789,0.007041015662252903,-27.860511779785156,5.712628364562988,-0.011640585958957672,-23.29787826538086,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-9.636891111497459e-12,1.377738700902853e-09,6.086624260159823e-13
4.4595,0.7,0.0,0.0,0.0,-17.460155487060547,0.0071777342818677425,-28.324926376342773,5.739282608032227,-0.011718418449163437,-23.460994720458984,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-6.266903228996368e-12,8.959483155379644e-10,5.097364587716702e-13
4.4696,0.7,0.0,0.0,0.0,-17.460155487060547,0.0071777342818677425,-28.324926376342773,5.739282608032227,-0.011718418449163437,-23.460994720458984,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-6.266903228996368e-12,8.959483155379644e-10,5.097364587716702e-13
4.4796,0.7,0.0,0.0,0.0,-17.460155487060547,0.0071777342818677425,-28.324926376342773,5.739282608032227,-0.011718418449163437,-23.460994720458984,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-6.266903228996368e-12,8.959483155379644e-10,5.097364587716702e-13
4.4897,0.7,0.0,0.0,0.0,-17.577539443969727,0.007236327975988388,-28.51557159423828,5.781888008117676,-0.011840030550956726,-23.71240234375,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-3.12778535710434e-12,4.4716405578348883e-10,3.825001838701769e-13
4.4999,0.7,0.0,0.0,0.0,-17.577539443969727,0.007236327975988388,-28.51557159423828,5.781888008117676,-0.011840030550956726,-23.71240234375,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-3.12778535710434e-12,4.4716405578348883e-10,3.825001838701769e-13
4.5099,0.7,0.0,0.0,0.0,-18.006601333618164,0.007431640289723873,-29.213247299194336,5.805706024169922,-0.011906551197171211,-23.84804916381836,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-2.1128916758567096e-12,3.020697025846175e-10,3.251183773155669e-13
4.5204,0.7,0.0,0.0,0.0,-18.31117057800293,0.007558593526482582,-29.709125518798828,5.8279218673706055,-0.011967666447162628,-23.971450805664062,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-1.461117143074231e-12,2.0888875351676717e-10,2.7898966773950984e-13
4.5305,0.7,0.0,0.0,0.0,-18.31117057800293,0.007558593526482582,-29.709125518798828,5.8279218673706055,-0.011967666447162628,-23.971450805664062,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-1.461117143074231e-12,2.0888875351676717e-10,2.7898966773950984e-13
4.5406,0.7,0.0,0.0,0.0,-18.31117057800293,0.007558593526482582,-29.709125518798828,5.8279218673706055,-0.011967666447162628,-23.971450805664062,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-1.461117143074231e-12,2.0888875351676717e-10,2.7898966773950984e-13
4.5512,0.7,0.0,0.0,0.0,-18.31117057800293,0.007558593526482582,-29.709125518798828,5.8279218673706055,-0.011967666447162628,-23.971450805664062,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-1.461117143074231e-12,2.0888875351676717e-10,2.7898966773950984e-13
4.5616,0.7,0.0,0.0,0.0,-18.4229679107666,0.007617187220603228,-29.8912353515625,5.869480133056641,-0.012079659849405289,-24.19447135925293,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-7.215193069745607e-13,1.031520632799321e-10,2.0850175427335194e-13
4.5718,0.7,0.0,0.0,0.0,-18.871795654296875,0.0078125,-30.623003005981445,5.8890180587768555,-0.012131290510296822,-24.29587745666504,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-5.13217560896978e-13,7.337219026792852e-11,1.8135391463298262e-13
4.5819,0.7,0.0,0.0,0.0,-19.18050765991211,0.007949218153953552,-31.126821517944336,5.914304733276367,-0.012197107076644897,-24.423738479614258,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-3.298801119419603e-13,4.716133039650572e-11,1.5120181853529174e-13
4.5921,0.7,0.0,0.0,0.0,-19.18050765991211,0.007949218153953552,-31.126821517944336,5.914304733276367,-0.012197107076644897,-24.423738479614258,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-3.298801119419603e-13,4.716133039650572e-11,1.5120181853529174e-13
4.6024,0.7,0.0,0.0,0.0,-19.18050765991211,0.007949218153953552,-31.126821517944336,5.914304733276367,-0.012197107076644897,-24.423738479614258,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-3.298801119419603e-13,4.716133039650572e-11,1.5120181853529174e-13
4.6128,0.7,0.0,0.0,0.0,-19.18050765991211,0.007949218153953552,-31.126821517944336,5.914304733276367,-0.012197107076644897,-24.423738479614258,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-3.298801119419603e-13,4.716133039650572e-11,1.5120181853529174e-13
4.6234,0.7,0.0,0.0,0.0,-19.30269432067871,0.008007812313735485,-31.326322555541992,5.953953742980957,-0.012298119254410267,-24.616796493530273,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-1.6392476839908326e-13,2.3435517415570928e-11,1.1327061250759884e-13
4.6334,0.7,0.0,0.0,0.0,-19.30269432067871,0.008007812313735485,-31.326322555541992,5.953953742980957,-0.012298119254410267,-24.616796493530273,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-1.6392476839908326e-13,2.3435517415570928e-11,1.1327061250759884e-13
4.6438,0.7,0.0,0.0,0.0,-19.749414443969727,0.00820312462747097,-32.05595016479492,5.972519874572754,-0.012344537302851677,-24.704212188720703,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-1.1710164088407637e-13,1.6741448505275258e-11,9.868884545292597e-14
4.654,0.7,0.0,0.0,0.0,-20.061992645263672,0.008339843712747097,-32.56663513183594,5.99680233001709,-0.012404386885464191,-24.815603256225586,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-7.531004492982232e-14,1.0766707837783773e-11,8.229780924665434e-14
4.6643,0.7,0.0,0.0,0.0,-20.061992645263672,0.008339843712747097,-32.56663513183594,5.99680233001709,-0.012404386885464191,-24.815603256225586,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-7.531004492982232e-14,1.0766707837783773e-11,8.229780924665434e-14
4.6745,0.7,0.0,0.0,0.0,-20.061992645263672,0.008339843712747097,-32.56663513183594,5.99680233001709,-0.012404386885464191,-24.815603256225586,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-7.531004492982232e-14,1.0766707837783773e-11,8.229780924665434e-14
4.6846,0.7,0.0,0.0,0.0,-20.061992645263672,0.008339843712747097,-32.56663513183594,5.99680233001709,-0.012404386885464191,-24.815603256225586,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-7.531004492982232e-14,1.0766707837783773e-11,8.229780924665434e-14
4.6948,0.7,0.0,0.0,0.0,-20.186445236206055,0.008398436941206455,-32.770023345947266,6.034859657287598,-0.012496276758611202,-24.983640670776367,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-3.7463714991576094e-14,5.356004268569636e-12,6.167865561823235e-14
4.705,0.7,0.0,0.0,0.0,-20.638671875,0.008593750186264515,-33.5091552734375,6.052584648132324,-0.012538310140371323,-25.059295654296875,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-2.6829050320340692e-14,3.8356180211140956e-12,5.3790170017817274e-14
4.7151,0.7,0.0,0.0,0.0,-20.953203201293945,0.008730468340218067,-34.02332305908203,6.075940132141113,-0.012592950835824013,-25.156408309936523,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-1.7250603547079406e-14,2.4662340312314734e-12,4.485067916018548e-14
4.7256,0.7,0.0,0.0,0.0,-20.953203201293945,0.008730468340218067,-34.02332305908203,6.075940132141113,-0.012592950835824013,-25.156408309936523,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-1.7250603547079406e-14,2.4662340312314734e-12,4.485067916018548e-14
4.7357,0.7,0.0,0.0,0.0,-20.953203201293945,0.008730468340218067,-34.02332305908203,6.075940132141113,-0.012592950835824013,-25.156408309936523,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-1.7250603547079406e-14,2.4662340312314734e-12,4.485067916018548e-14
4.7458,0.7,0.0,0.0,0.0,-20.953203201293945,0.008730468340218067,-34.02332305908203,6.075940132141113,-0.012592950835824013,-25.156408309936523,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-1.7250603547079406e-14,2.4662340312314734e-12,4.485067916018548e-14
4.756,0.7,0.0,0.0,0.0,-21.082109451293945,0.0087890625,-34.2340087890625,6.11256217956543,-0.012676971033215523,-25.30293846130371,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-8.572173325989071e-15,1.2255210951953033e-12,3.3598480036556647e-14
4.7663,0.7,0.0,0.0,0.0,-21.082109451293945,0.0087890625,-34.2340087890625,6.11256217956543,-0.012676971033215523,-25.30293846130371,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-8.572173325989071e-15,1.2255210951953033e-12,3.3598480036556647e-14
4.7766,0.7,0.0,0.0,0.0,-21.539335250854492,0.008984374813735485,-34.981292724609375,6.129668235778809,-0.012715553864836693,-25.369083404541016,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-6.128082626576364e-15,8.761017085412437e-13,2.9281681652960564e-14
4.7867,0.7,0.0,0.0,0.0,-21.86003875732422,0.009130858816206455,-35.50540542602539,6.152102470397949,-0.012765508145093918,-25.453575134277344,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-3.939216506698533e-15,5.631700618000113e-13,2.4413732483113265e-14
4.7968,0.7,0.0,0.0,0.0,-21.86003875732422,0.009130858816206455,-35.50540542602539,6.152102470397949,-0.012765508145093918,-25.453575134277344,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-3.939216506698533e-15,5.631700618000113e-13,2.4413732483113265e-14
4.8068,0.7,0.0,0.0,0.0,-21.86003875732422,0.009130858816206455,-35.50540542602539,6.152102470397949,-0.012765508145093918,-25.453575134277344,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-3.939216506698533e-15,5.631700618000113e-13,2.4413732483113265e-14
